dep;semaine;sursaud_cl_age_corona;Nbre_pass_Corona;Nbre_pass_tot;Nbre_hospit_Corona;Nbre_acte_corona;Nbre_acte_tot
75;2020-S13;E;384;878;326;143;658
75;2020-S14;0;2676;6458;876;1217;4460
75;2020-S14;A;17;704;3;42;413
75;2020-S14;B;1090;2494;95;469;1572
75;2020-S14;C;916;1780;283;425;1158
75;2020-S14;D;284;598;191;133;492
75;2020-S14;E;369;882;304;136;765
75;2020-S15;0;1759;5942;535;613;3657
75;2020-S15;A;15;775;8;21;387
75;2020-S15;B;701;2215;40;225;1181
75;2020-S15;C;602;1545;137;202;905
75;2020-S15;D;166;515;113;69;397
75;2020-S15;E;275;891;237;89;730
75;2020-S16;0;1331;5977;324;443;3621
75;2020-S16;A;13;830;4;21;393
75;2020-S16;B;637;2346;24;189;1276
75;2020-S16;C;393;1488;72;116;803
75;2020-S16;D;100;510;61;58;421
75;2020-S16;E;188;803;163;53;681
75;2020-S17;0;1205;6096;195;280;3457
75;2020-S17;A;21;868;6;20;402
75;2020-S17;B;589;2313;18;120;1180
75;2020-S17;C;351;1523;43;80;804
75;2020-S17;D;83;531;34;22;343
75;2020-S17;E;161;861;94;36;685
76;2020-S10;0;1;6957;1;0;841
76;2020-S10;A;0;1872;0;0;273
76;2020-S10;B;1;2596;1;0;436
76;2020-S10;C;0;1171;0;0;96
76;2020-S10;D;0;498;0;0;4
76;2020-S10;E;0;820;0;0;32
76;2020-S11;0;21;6600;5;5;841
76;2020-S11;A;0;1908;0;0;277
76;2020-S11;B;16;2385;1;5;407
76;2020-S11;C;2;1122;2;0;104
76;2020-S11;D;1;460;1;0;16
76;2020-S11;E;2;725;1;0;37
76;2020-S12;0;100;3653;28;61;632
76;2020-S12;A;0;847;0;7;202
76;2020-S12;B;39;1316;5;41;302
76;2020-S12;C;28;697;5;12;84
76;2020-S12;D;13;312;6;1;14
76;2020-S12;E;20;481;12;0;30
76;2020-S13;0;372;3453;107;95;423
76;2020-S13;A;5;735;0;6;89
76;2020-S13;B;159;1225;26;74;230
76;2020-S13;C;110;704;32;11;59
76;2020-S13;D;43;295;22;2;15
76;2020-S13;E;55;493;27;2;30
76;2020-S14;0;284;3481;101;82;398
76;2020-S14;A;0;596;0;12;79
76;2020-S14;B;119;1245;22;54;201
76;2020-S14;C;72;766;29;11;65
76;2020-S14;D;42;348;23;1;19
76;2020-S14;E;50;525;27;4;34
76;2020-S15;0;200;3777;80;44;360
76;2020-S15;A;7;721;1;2;64
76;2020-S15;B;57;1256;20;28;176
76;2020-S15;C;69;831;21;7;62
76;2020-S15;D;25;408;9;2;12
76;2020-S15;E;42;561;29;5;45
76;2020-S16;0;174;3790;98;37;376
76;2020-S16;A;3;721;0;3;67
76;2020-S16;B;51;1267;16;28;181
76;2020-S16;C;46;828;25;4;73
76;2020-S16;D;36;432;25;0;14
76;2020-S16;E;38;542;32;2;41
76;2020-S17;0;125;4171;62;22;310
76;2020-S17;A;1;766;0;0;75
76;2020-S17;B;43;1415;19;13;133
76;2020-S17;C;27;955;11;7;58
76;2020-S17;D;20;401;13;1;16
76;2020-S17;E;34;634;19;1;27
77;2020-S10;0;82;4154;6;2;2154
77;2020-S10;A;6;948;0;1;913
77;2020-S10;B;46;1783;4;0;895
77;2020-S10;C;26;767;0;1;243
77;2020-S10;D;3;273;1;0;45
77;2020-S10;E;1;383;1;0;57
77;2020-S11;0;219;4149;34;57;2296
77;2020-S11;A;3;868;1;3;917
77;2020-S11;B;133;1893;14;39;929
77;2020-S11;C;72;805;13;13;339
77;2020-S11;D;7;251;3;2;62
77;2020-S11;E;4;332;3;0;49
77;2020-S12;0;335;2689;135;236;1710
77;2020-S12;A;1;397;1;21;518
77;2020-S12;B;157;1126;32;148;731
77;2020-S12;C;124;707;55;58;327
77;2020-S12;D;22;182;21;9;69
77;2020-S12;E;31;277;26;0;65
77;2020-S13;0;743;2806;332;362;1450
77;2020-S13;A;9;304;1;28;296
77;2020-S13;B;301;1160;81;203;624
77;2020-S13;C;307;817;150;100;357
77;2020-S13;D;64;224;47;18;81
77;2020-S13;E;62;301;53;11;89
77;2020-S14;0;508;2347;293;277;1167
77;2020-S14;A;4;266;2;18;209
77;2020-S14;B;152;928;58;138;500
77;2020-S14;C;208;674;118;85;266
77;2020-S14;D;67;200;52;18;85
77;2020-S14;E;77;279;63;18;107
77;2020-S15;0;360;2157;202;149;992
77;2020-S15;A;1;280;1;11;206
77;2020-S15;B;116;804;46;76;406
77;2020-S15;C;134;588;72;46;227
77;2020-S15;D;53;213;39;7;53
77;2020-S15;E;56;272;44;8;99
77;2020-S16;0;232;2120;159;96;975
77;2020-S16;A;0;249;0;5;219
77;2020-S16;B;75;829;37;52;398
77;2020-S16;C;77;564;58;26;187
77;2020-S16;D;35;201;28;5;67
77;2020-S16;E;45;277;36;8;104
77;2020-S17;0;118;2306;91;55;838
77;2020-S17;A;0;299;0;5;181
77;2020-S17;B;28;885;19;25;338
77;2020-S17;C;37;567;25;15;164
77;2020-S17;D;12;215;10;5;58
77;2020-S17;E;41;340;37;5;95
78;2020-S10;0;18;6001;9;3;1412
78;2020-S10;A;0;1417;0;0;581
78;2020-S10;B;7;2414;0;2;522
78;2020-S10;C;3;1132;1;1;180
78;2020-S10;D;3;347;3;0;50
78;2020-S10;E;5;691;5;0;79
78;2020-S11;0;129;5909;22;77;1449
78;2020-S11;A;1;1444;0;23;561
78;2020-S11;B;73;2411;4;30;568
78;2020-S11;C;31;1087;4;15;193
78;2020-S11;D;12;358;5;6;60
78;2020-S11;E;12;608;9;3;67
78;2020-S12;0;167;3520;64;229;1219
78;2020-S12;A;3;546;1;27;347
78;2020-S12;B;58;1442;12;112;475
78;2020-S12;C;54;839;21;61;254
78;2020-S12;D;16;244;8;10;45
78;2020-S12;E;36;449;22;19;98
78;2020-S13;0;664;3589;253;354;1116
78;2020-S13;A;10;460;5;35;207
78;2020-S13;B;250;1424;35;164;438
78;2020-S13;C;222;949;80;106;275
78;2020-S13;D;80;293;51;25;86
78;2020-S13;E;102;462;82;24;110
78;2020-S14;0;570;3132;238;194;849
78;2020-S14;A;9;473;3;14;138
78;2020-S14;B;202;1185;25;101;336
78;2020-S14;C;180;762;80;52;193
78;2020-S14;D;67;281;47;13;53
78;2020-S14;E;112;431;83;14;129
78;2020-S15;0;427;3210;166;100;685
78;2020-S15;A;4;478;1;5;113
78;2020-S15;B;156;1192;18;55;250
78;2020-S15;C;137;798;53;24;153
78;2020-S15;D;40;271;24;8;56
78;2020-S15;E;90;470;70;8;113
78;2020-S16;0;268;3055;100;81;742
78;2020-S16;A;4;529;1;8;135
78;2020-S16;B;92;1161;8;38;270
78;2020-S16;C;84;693;26;22;164
78;2020-S16;D;25;255;13;1;53
78;2020-S16;E;63;415;52;12;120
78;2020-S17;0;162;3261;67;63;634
78;2020-S17;A;3;524;1;12;131
78;2020-S17;B;58;1209;7;33;225
78;2020-S17;C;50;797;16;11;118
78;2020-S17;D;14;253;13;2;43
78;2020-S17;E;37;478;30;5;117
79;2020-S10;0;1;1580;0;;
79;2020-S10;A;1;233;0;;
79;2020-S10;B;0;588;0;;
79;2020-S10;C;0;369;0;;
79;2020-S10;D;0;146;0;;
79;2020-S10;E;0;244;0;;
79;2020-S11;0;15;1657;0;;
79;2020-S11;A;0;333;0;;
79;2020-S11;B;10;612;0;;
79;2020-S11;C;4;334;0;;
79;2020-S11;D;1;123;0;;
79;2020-S11;E;0;255;0;;
79;2020-S12;0;36;873;7;;
79;2020-S12;A;0;134;0;;
79;2020-S12;B;18;295;1;;
79;2020-S12;C;10;182;1;;
79;2020-S12;D;5;94;2;;
79;2020-S12;E;3;168;3;;
79;2020-S13;0;71;895;23;;
79;2020-S13;A;0;107;0;;
79;2020-S13;B;33;306;4;;
79;2020-S13;C;23;231;5;;
79;2020-S13;D;5;73;4;;
79;2020-S13;E;10;178;10;;
79;2020-S14;0;68;901;26;;
79;2020-S14;A;1;90;0;;
79;2020-S14;B;33;334;4;;
79;2020-S14;C;19;201;11;;
79;2020-S14;D;6;84;4;;
79;2020-S14;E;9;192;7;;
79;2020-S15;0;44;994;26;;
79;2020-S15;A;0;109;0;;
79;2020-S15;B;18;361;4;;
79;2020-S15;C;6;198;2;;
79;2020-S15;D;3;105;3;;
79;2020-S15;E;17;221;17;;
79;2020-S16;0;36;955;26;;
79;2020-S16;A;0;123;0;;
79;2020-S16;B;12;323;7;;
79;2020-S16;C;6;252;3;;
79;2020-S16;D;3;85;3;;
79;2020-S16;E;15;172;13;;
79;2020-S17;0;20;1095;11;;
79;2020-S17;A;0;150;0;;
79;2020-S17;B;3;337;0;;
79;2020-S17;C;8;259;2;;
79;2020-S17;D;1;109;1;;
79;2020-S17;E;8;240;8;;
80;2020-S10;0;4;2836;0;0;2128
80;2020-S10;A;0;710;0;0;616
80;2020-S10;B;3;973;0;0;1053
80;2020-S10;C;1;491;0;0;279
80;2020-S10;D;0;248;0;0;74
80;2020-S10;E;0;414;0;0;105
80;2020-S11;0;61;2618;27;34;2207
80;2020-S11;A;3;671;1;4;660
80;2020-S11;B;30;904;8;18;1106
80;2020-S11;C;18;464;9;9;295
80;2020-S11;D;4;195;3;2;61
80;2020-S11;E;6;384;6;1;84
80;2020-S12;0;234;1757;92;278;1656
80;2020-S12;A;9;314;3;33;381
80;2020-S12;B;78;560;4;159;823
80;2020-S12;C;62;375;22;63;314
80;2020-S12;D;22;178;15;8;48
80;2020-S12;E;63;330;48;15;89
80;2020-S13;0;364;1603;164;395;1211
80;2020-S13;A;5;204;2;58;241
80;2020-S13;B;109;516;12;195;587
80;2020-S13;C;95;357;29;83;233
80;2020-S13;D;64;219;49;21;61
80;2020-S13;E;91;307;72;38;89
80;2020-S14;0;227;1537;112;279;1024
80;2020-S14;A;4;236;1;35;159
80;2020-S14;B;71;484;6;151;505
80;2020-S14;C;63;351;31;68;234
80;2020-S14;D;44;181;36;8;49
80;2020-S14;E;45;285;38;17;77
80;2020-S15;0;180;1645;87;159;948
80;2020-S15;A;1;287;1;19;155
80;2020-S15;B;46;474;5;84;453
80;2020-S15;C;46;384;16;35;195
80;2020-S15;D;32;182;24;12;63
80;2020-S15;E;55;318;41;9;82
80;2020-S16;0;120;1683;54;93;858
80;2020-S16;A;0;291;0;11;137
80;2020-S16;B;34;534;4;52;433
80;2020-S16;C;28;400;10;19;159
80;2020-S16;D;16;165;12;4;57
80;2020-S16;E;42;293;28;7;72
80;2020-S17;0;78;1699;38;80;817
80;2020-S17;A;2;317;1;6;137
80;2020-S17;B;13;498;2;48;415
80;2020-S17;C;26;405;12;18;146
80;2020-S17;D;12;189;10;5;51
80;2020-S17;E;25;290;13;3;68
81;2020-S10;0;2;2114;0;;
81;2020-S10;A;0;443;0;;
81;2020-S10;B;0;794;0;;
81;2020-S10;C;0;387;0;;
81;2020-S10;D;2;194;0;;
81;2020-S10;E;0;296;0;;
81;2020-S11;0;55;1899;9;;
81;2020-S11;A;6;393;1;;
81;2020-S11;B;30;710;2;;
81;2020-S11;C;12;344;1;;
81;2020-S11;D;1;163;0;;
81;2020-S11;E;6;289;5;;
81;2020-S12;0;40;985;10;;
81;2020-S12;A;2;141;1;;
81;2020-S12;B;20;323;3;;
81;2020-S12;C;14;211;2;;
81;2020-S12;D;0;104;0;;
81;2020-S12;E;4;206;4;;
81;2020-S13;0;35;940;8;;
81;2020-S13;A;0;105;0;;
81;2020-S13;B;19;318;1;;
81;2020-S13;C;8;221;2;;
81;2020-S13;D;3;105;1;;
81;2020-S13;E;5;191;4;;
81;2020-S14;0;134;988;48;;
81;2020-S14;A;3;90;1;;
81;2020-S14;B;44;306;9;;
81;2020-S14;C;51;263;10;;
81;2020-S14;D;15;104;10;;
81;2020-S14;E;21;225;18;;
81;2020-S15;0;88;1090;30;;
81;2020-S15;A;0;121;0;;
81;2020-S15;B;31;346;4;;
81;2020-S15;C;29;275;4;;
81;2020-S15;D;10;125;6;;
81;2020-S15;E;18;223;16;;
81;2020-S16;0;60;1231;21;;
81;2020-S16;A;1;145;0;;
81;2020-S16;B;21;395;2;;
81;2020-S16;C;19;327;5;;
81;2020-S16;D;6;105;2;;
81;2020-S16;E;13;259;12;;
81;2020-S17;0;132;1253;27;;
81;2020-S17;A;1;107;0;;
81;2020-S17;B;64;394;1;;
81;2020-S17;C;41;326;3;;
81;2020-S17;D;5;152;4;;
81;2020-S17;E;21;274;19;;
82;2020-S10;0;6;1061;0;;
82;2020-S10;A;2;220;0;;
82;2020-S10;B;0;394;0;;
82;2020-S10;C;2;219;0;;
82;2020-S10;D;0;63;0;;
82;2020-S10;E;2;165;0;;
82;2020-S11;0;49;1008;14;;
82;2020-S11;A;5;232;2;;
82;2020-S11;B;23;364;2;;
82;2020-S11;C;13;180;3;;
82;2020-S11;D;4;92;3;;
82;2020-S11;E;4;140;4;;
82;2020-S12;0;140;689;34;;
82;2020-S12;A;16;118;9;;
82;2020-S12;B;55;249;4;;
82;2020-S12;C;45;157;6;;
82;2020-S12;D;8;55;3;;
82;2020-S12;E;16;110;12;;
82;2020-S13;0;178;613;58;;
82;2020-S13;A;18;84;5;;
82;2020-S13;B;55;186;9;;
82;2020-S13;C;54;160;13;;
82;2020-S13;D;20;64;12;;
82;2020-S13;E;31;119;19;;
82;2020-S14;0;149;676;65;;
82;2020-S14;A;8;81;2;;
82;2020-S14;B;49;261;8;;
82;2020-S14;C;49;167;17;;
82;2020-S14;D;7;58;6;;
82;2020-S14;E;36;109;32;;
82;2020-S15;0;57;687;31;;
82;2020-S15;A;5;84;2;;
82;2020-S15;B;12;246;3;;
82;2020-S15;C;12;165;5;;
82;2020-S15;D;5;70;2;;
82;2020-S15;E;23;122;19;;
82;2020-S16;0;0;785;0;;
82;2020-S16;A;0;89;0;;
82;2020-S16;B;0;293;0;;
82;2020-S16;C;0;183;0;;
82;2020-S16;D;0;66;0;;
82;2020-S16;E;0;154;0;;
82;2020-S17;0;0;751;0;;
82;2020-S17;A;0;91;0;;
82;2020-S17;B;0;298;0;;
82;2020-S17;C;0;147;0;;
82;2020-S17;D;0;73;0;;
82;2020-S17;E;0;142;0;;
83;2020-S10;0;4;4731;4;2;4016
83;2020-S10;A;0;986;0;1;1314
83;2020-S10;B;0;1494;0;1;1399
83;2020-S10;C;0;880;0;0;594
83;2020-S10;D;2;447;2;0;250
83;2020-S10;E;2;924;2;0;436
83;2020-S11;0;40;4506;19;126;3935
83;2020-S11;A;6;1005;1;24;1354
83;2020-S11;B;11;1474;5;72;1419
83;2020-S11;C;11;854;4;25;584
83;2020-S11;D;5;411;2;3;195
83;2020-S11;E;7;762;7;0;350
83;2020-S12;0;147;2825;73;709;3133
83;2020-S12;A;7;424;2;158;880
83;2020-S12;B;53;889;13;338;1138
83;2020-S12;C;45;642;21;131;529
83;2020-S12;D;16;314;12;42;213
83;2020-S12;E;26;556;25;39;366
83;2020-S13;0;401;2619;225;675;2493
83;2020-S13;A;3;276;1;60;388
83;2020-S13;B;136;903;46;352;1007
83;2020-S13;C;137;659;65;173;527
83;2020-S13;D;52;288;44;40;218
83;2020-S13;E;73;493;69;49;347
83;2020-S14;0;365;2639;204;467;2268
83;2020-S14;A;4;282;1;50;331
83;2020-S14;B;127;903;39;262;824
83;2020-S14;C;125;631;70;95;446
83;2020-S14;D;32;300;24;26;240
83;2020-S14;E;77;523;70;33;422
83;2020-S15;0;310;2823;179;312;2186
83;2020-S15;A;3;318;1;36;334
83;2020-S15;B;108;879;43;146;753
83;2020-S15;C;95;692;45;83;450
83;2020-S15;D;40;333;28;21;234
83;2020-S15;E;64;601;62;26;411
83;2020-S16;0;255;2988;137;253;2251
83;2020-S16;A;2;337;0;30;321
83;2020-S16;B;89;967;33;101;775
83;2020-S16;C;95;748;47;70;479
83;2020-S16;D;24;321;17;26;232
83;2020-S16;E;45;615;40;26;439
83;2020-S17;0;190;2998;129;141;1909
83;2020-S17;A;0;331;0;19;291
83;2020-S17;B;61;955;31;65;667
83;2020-S17;C;55;706;32;27;376
83;2020-S17;D;24;356;19;16;181
83;2020-S17;E;50;650;47;14;386
84;2020-S10;0;2;3579;2;0;364
84;2020-S10;A;0;816;0;0;108
84;2020-S10;B;1;1231;1;0;145
84;2020-S10;C;1;648;1;0;62
84;2020-S10;D;0;348;0;0;18
84;2020-S10;E;0;536;0;0;31
84;2020-S11;0;26;3274;17;5;170
84;2020-S11;A;2;771;2;2;38
84;2020-S11;B;9;1085;4;2;73
84;2020-S11;C;4;611;1;1;27
84;2020-S11;D;4;312;3;0;6
84;2020-S11;E;7;495;7;0;26
84;2020-S12;0;95;2078;39;2;165
84;2020-S12;A;4;381;1;1;36
84;2020-S12;B;36;699;6;1;75
84;2020-S12;C;28;442;11;0;34
84;2020-S12;D;9;205;7;0;6
84;2020-S12;E;18;351;14;0;14
84;2020-S13;0;167;1824;96;28;227
84;2020-S13;A;1;250;0;1;29
84;2020-S13;B;50;599;19;19;105
84;2020-S13;C;60;475;26;5;58
84;2020-S13;D;22;198;17;1;13
84;2020-S13;E;34;302;34;2;22
84;2020-S14;0;113;1671;80;5;130
84;2020-S14;A;0;228;0;2;15
84;2020-S14;B;17;529;6;3;53
84;2020-S14;C;33;375;19;0;31
84;2020-S14;D;21;197;17;0;8
84;2020-S14;E;42;342;38;0;23
84;2020-S15;0;87;1833;54;7;109
84;2020-S15;A;0;263;0;0;5
84;2020-S15;B;24;574;6;5;39
84;2020-S15;C;18;423;6;2;31
84;2020-S15;D;14;209;14;0;15
84;2020-S15;E;31;364;28;0;19
84;2020-S16;0;59;1856;33;7;166
84;2020-S16;A;1;274;0;0;21
84;2020-S16;B;9;566;0;7;52
84;2020-S16;C;24;449;11;0;45
84;2020-S16;D;4;169;4;0;17
84;2020-S16;E;21;398;18;0;31
84;2020-S17;0;60;1961;41;6;158
84;2020-S17;A;0;250;0;0;21
84;2020-S17;B;16;621;4;4;64
84;2020-S17;C;12;410;10;0;37
84;2020-S17;D;14;238;10;1;11
84;2020-S17;E;18;442;17;1;25
85;2020-S10;0;27;2575;1;;
85;2020-S10;A;4;481;0;;
85;2020-S10;B;17;900;1;;
85;2020-S10;C;5;510;0;;
85;2020-S10;D;1;274;0;;
85;2020-S10;E;0;410;0;;
85;2020-S11;0;53;2432;5;;
85;2020-S11;A;7;504;0;;
85;2020-S11;B;36;833;2;;
85;2020-S11;C;5;449;0;;
85;2020-S11;D;4;235;3;;
85;2020-S11;E;1;411;0;;
85;2020-S12;0;89;1514;34;;
85;2020-S12;A;0;232;0;;
85;2020-S12;B;41;473;9;;
85;2020-S12;C;27;378;6;;
85;2020-S12;D;8;171;7;;
85;2020-S12;E;13;260;12;;
85;2020-S13;0;185;1439;94;;
85;2020-S13;A;17;188;4;;
85;2020-S13;B;49;427;12;;
85;2020-S13;C;57;392;27;;
85;2020-S13;D;20;151;13;;
85;2020-S13;E;42;281;38;;
85;2020-S14;0;159;1482;72;;
85;2020-S14;A;5;152;2;;
85;2020-S14;B;55;441;14;;
85;2020-S14;C;42;354;15;;
85;2020-S14;D;26;202;14;;
85;2020-S14;E;31;333;27;;
85;2020-S15;0;118;1558;58;;
85;2020-S15;A;5;190;3;;
85;2020-S15;B;46;479;5;;
85;2020-S15;C;30;369;20;;
85;2020-S15;D;12;201;6;;
85;2020-S15;E;25;319;24;;
85;2020-S16;0;67;1559;44;;
85;2020-S16;A;0;198;0;;
85;2020-S16;B;20;470;7;;
85;2020-S16;C;12;347;7;;
85;2020-S16;D;15;206;12;;
85;2020-S16;E;20;338;18;;
85;2020-S17;0;46;1708;27;;
85;2020-S17;A;1;197;1;;
85;2020-S17;B;17;485;8;;
85;2020-S17;C;9;392;3;;
85;2020-S17;D;10;233;7;;
85;2020-S17;E;9;401;8;;
86;2020-S10;0;1;1612;1;;
86;2020-S10;A;0;320;0;;
86;2020-S10;B;1;603;1;;
86;2020-S10;C;0;276;0;;
86;2020-S10;D;0;151;0;;
86;2020-S10;E;0;262;0;;
86;2020-S11;0;1;1605;0;;
86;2020-S11;A;0;367;0;;
86;2020-S11;B;0;601;0;;
86;2020-S11;C;0;283;0;;
86;2020-S11;D;0;129;0;;
86;2020-S11;E;1;225;0;;
86;2020-S12;0;3;913;1;;
86;2020-S12;A;0;172;0;;
86;2020-S12;B;2;294;0;;
86;2020-S12;C;0;193;0;;
86;2020-S12;D;1;89;1;;
86;2020-S12;E;0;165;0;;
86;2020-S13;0;75;937;41;;
86;2020-S13;A;0;165;0;;
86;2020-S13;B;26;307;5;;
86;2020-S13;C;16;186;7;;
86;2020-S13;D;15;93;12;;
86;2020-S13;E;18;186;17;;
86;2020-S14;0;108;918;53;;
86;2020-S14;A;2;164;0;;
86;2020-S14;B;35;281;8;;
86;2020-S14;C;33;192;14;;
86;2020-S14;D;11;99;7;;
86;2020-S14;E;27;182;24;;
86;2020-S15;0;85;966;48;;
86;2020-S15;A;0;177;0;;
86;2020-S15;B;28;310;8;;
86;2020-S15;C;22;194;9;;
86;2020-S15;D;4;90;3;;
86;2020-S15;E;31;195;28;;
86;2020-S16;0;36;986;14;;
86;2020-S16;A;1;179;0;;
86;2020-S16;B;13;310;2;;
86;2020-S16;C;8;198;3;;
86;2020-S16;D;4;94;1;;
86;2020-S16;E;10;205;8;;
86;2020-S17;0;37;1181;12;;
86;2020-S17;A;0;191;0;;
86;2020-S17;B;14;402;1;;
86;2020-S17;C;11;239;4;;
86;2020-S17;D;7;123;3;;
86;2020-S17;E;5;226;4;;
87;2020-S10;0;2;2036;1;0;1490
87;2020-S10;A;0;410;0;0;351
87;2020-S10;B;0;627;0;0;694
87;2020-S10;C;1;422;0;0;216
87;2020-S10;D;1;214;1;0;70
87;2020-S10;E;0;363;0;0;159
87;2020-S11;0;1;1938;0;3;1476
87;2020-S11;A;0;432;0;0;326
87;2020-S11;B;0;598;0;1;771
87;2020-S11;C;1;423;0;2;221
87;2020-S11;D;0;188;0;0;54
87;2020-S11;E;0;297;0;0;103
87;2020-S12;0;26;1154;19;66;839
87;2020-S12;A;0;233;0;5;177
87;2020-S12;B;4;308;1;47;394
87;2020-S12;C;8;251;4;10;140
87;2020-S12;D;7;128;7;2;52
87;2020-S12;E;7;234;7;2;75
87;2020-S13;0;58;1083;42;152;779
87;2020-S13;A;0;165;0;7;120
87;2020-S13;B;14;320;5;94;388
87;2020-S13;C;20;223;16;35;122
87;2020-S13;D;12;147;10;6;55
87;2020-S13;E;12;228;11;10;94
87;2020-S14;0;72;1032;51;108;715
87;2020-S14;A;0;146;0;4;95
87;2020-S14;B;19;289;9;77;360
87;2020-S14;C;19;228;10;14;126
87;2020-S14;D;10;129;10;4;57
87;2020-S14;E;24;240;22;9;77
87;2020-S15;0;77;1190;50;62;641
87;2020-S15;A;3;207;1;1;96
87;2020-S15;B;19;328;8;33;283
87;2020-S15;C;26;259;12;15;121
87;2020-S15;D;9;128;9;2;49
87;2020-S15;E;20;268;20;11;92
87;2020-S16;0;42;1205;19;53;712
87;2020-S16;A;5;188;0;3;121
87;2020-S16;B;16;339;3;36;312
87;2020-S16;C;9;295;5;7;123
87;2020-S16;D;1;142;1;2;58
87;2020-S16;E;11;241;10;5;98
87;2020-S17;0;32;1342;14;24;621
87;2020-S17;A;0;193;0;0;96
87;2020-S17;B;9;417;3;15;271
87;2020-S17;C;12;304;3;4;138
87;2020-S17;D;4;144;3;3;34
87;2020-S17;E;7;284;5;2;82
88;2020-S10;0;46;2037;10;;
88;2020-S10;A;0;465;0;;
88;2020-S10;B;14;620;0;;
88;2020-S10;C;23;414;5;;
88;2020-S10;D;3;172;1;;
88;2020-S10;E;6;366;4;;
88;2020-S11;0;159;2012;44;;
88;2020-S11;A;3;401;0;;
88;2020-S11;B;65;649;1;;
88;2020-S11;C;39;411;7;;
88;2020-S11;D;20;203;12;;
88;2020-S11;E;32;348;24;;
88;2020-S12;0;340;1379;119;;
88;2020-S12;A;2;175;0;;
88;2020-S12;B;111;389;3;;
88;2020-S12;C;98;327;20;;
88;2020-S12;D;40;160;22;;
88;2020-S12;E;89;328;74;;
88;2020-S13;0;687;1465;262;;
88;2020-S13;A;5;120;0;;
88;2020-S13;B;223;461;9;;
88;2020-S13;C;217;400;70;;
88;2020-S13;D;97;180;67;;
88;2020-S13;E;145;304;116;;
88;2020-S14;0;429;1267;161;;
88;2020-S14;A;4;111;2;;
88;2020-S14;B;137;392;6;;
88;2020-S14;C;138;336;36;;
88;2020-S14;D;61;163;46;;
88;2020-S14;E;89;265;71;;
88;2020-S15;0;284;1196;96;;
88;2020-S15;A;0;126;0;;
88;2020-S15;B;86;348;4;;
88;2020-S15;C;106;294;28;;
88;2020-S15;D;35;162;22;;
88;2020-S15;E;57;266;42;;
88;2020-S16;0;221;1254;66;;
88;2020-S16;A;0;155;0;;
88;2020-S16;B;90;373;3;;
88;2020-S16;C;65;292;14;;
88;2020-S16;D;20;153;11;;
88;2020-S16;E;46;281;38;;
88;2020-S17;0;101;1250;40;;
88;2020-S17;A;1;159;0;;
88;2020-S17;B;28;404;0;;
88;2020-S17;C;34;283;10;;
88;2020-S17;D;8;137;6;;
88;2020-S17;E;30;267;24;;
89;2020-S10;0;18;2469;4;2;671
89;2020-S10;A;0;556;0;0;179
89;2020-S10;B;12;827;3;0;259
89;2020-S10;C;2;507;0;2;133
89;2020-S10;D;2;192;1;0;52
89;2020-S10;E;2;386;0;0;47
89;2020-S11;0;75;2218;5;15;597
89;2020-S11;A;6;515;0;3;173
89;2020-S11;B;44;806;0;7;269
89;2020-S11;C;16;402;1;4;99
89;2020-S11;D;5;178;1;1;28
89;2020-S11;E;4;317;3;0;28
89;2020-S12;0;148;1490;25;81;528
89;2020-S12;A;4;251;0;4;99
89;2020-S12;B;75;541;8;63;265
89;2020-S12;C;37;339;7;11;113
89;2020-S12;D;8;122;2;2;38
89;2020-S12;E;24;237;8;1;13
89;2020-S13;0;260;1351;59;95;364
89;2020-S13;A;2;182;0;8;57
89;2020-S13;B;110;473;3;56;173
89;2020-S13;C;73;325;17;27;87
89;2020-S13;D;24;130;11;3;29
89;2020-S13;E;51;241;28;1;18
89;2020-S14;0;242;1246;63;77;318
89;2020-S14;A;3;157;0;6;47
89;2020-S14;B;94;436;7;42;160
89;2020-S14;C;78;302;12;27;82
89;2020-S14;D;22;126;13;2;13
89;2020-S14;E;45;225;31;0;16
89;2020-S15;0;156;1338;53;82;367
89;2020-S15;A;0;181;0;3;50
89;2020-S15;B;45;435;3;47;163
89;2020-S15;C;50;325;9;28;92
89;2020-S15;D;20;153;10;2;34
89;2020-S15;E;41;244;31;2;28
89;2020-S16;0;149;1386;56;49;370
89;2020-S16;A;2;178;0;2;57
89;2020-S16;B;51;480;7;34;165
89;2020-S16;C;47;337;16;11;84
89;2020-S16;D;21;143;13;1;24
89;2020-S16;E;28;248;20;1;39
89;2020-S17;0;133;1504;33;53;313
89;2020-S17;A;0;215;0;2;51
89;2020-S17;B;48;501;2;32;130
89;2020-S17;C;49;382;6;15;80
89;2020-S17;D;11;160;5;2;22
89;2020-S17;E;25;246;20;2;30
90;2020-S10;0;10;1015;2;;
90;2020-S10;A;3;41;0;;
90;2020-S10;B;5;354;1;;
90;2020-S10;C;2;248;1;;
90;2020-S10;D;0;133;0;;
90;2020-S10;E;0;239;0;;
90;2020-S11;0;11;972;7;;
90;2020-S11;A;0;69;0;;
90;2020-S11;B;2;347;1;;
90;2020-S11;C;4;244;1;;
90;2020-S11;D;1;108;1;;
90;2020-S11;E;4;204;4;;
90;2020-S12;0;134;669;87;;
90;2020-S12;A;0;26;0;;
90;2020-S12;B;26;219;5;;
90;2020-S12;C;35;173;20;;
90;2020-S12;D;30;90;27;;
90;2020-S12;E;43;161;35;;
90;2020-S13;0;259;729;149;;
90;2020-S13;A;0;26;0;;
